,state_code,lat,lon,lat_zone,bird
339,9,38.78947413503095,-75.27927587307089,2,1
2344,37,43.313671896048376,-117.94478187058614,2,7
1403,48,35.40308600790576,-82.75022693941105,2,6
739,43,38.248563490146935,-107.74546968500964,2,0
474,50,42.86886290923015,-106.01563898419856,2,7
3822,21,38.369304189232025,-86.48815554179652,2,6
2821,18,39.15446374806566,-85.6251341837478,2,6
1970,26,42.36090723993737,-107.4891903223323,2,7
2098,25,38.657785801384925,-82.0813380141679,2,6
2907,32,33.372892296054594,-107.08492358616031,2,3
3417,28,43.40145239564277,-96.32047686353988,2,7
2561,37,41.4128510477306,-123.0027601719084,2,7
3333,30,38.57892240988333,-83.2682352423284,2,6
1363,47,38.55476432663208,-79.02482639435704,2,6
1927,42,44.76386279408595,-122.1501590841136,2,7
3648,38,43.49656266900447,-143.1543759245847,2,7
577,38,42.32841170309296,-113.46127673208572,2,7
2393,20,38.30384429045572,-93.17591533727936,2,2
3997,18,36.92223384932184,-98.15198585055435,2,7
1875,20,41.3880475051691,-87.50409974727349,2,6
910,27,46.71618664326219,-109.25810250633796,2,7
1547,26,39.04183428097398,-82.95081428261526,2,6
1295,34,45.90995090248504,-116.1704730250476,2,7
3616,36,38.70907031543141,-80.63780977656839,2,6
1765,0,64.22874535668052,-155.0142104977649,0,8
1452,32,45.77879249675467,-117.44569461974456,2,7
219,15,38.59123971583384,-92.39637908713564,2,7
4028,33,40.69908319125942,-81.79049922989343,2,2
3776,46,39.36106744502016,-80.13055941976178,2,6
1111,6,36.814465015773344,-102.38982020618135,2,5
404,25,65.27139623460081,-109.192552666684,2,7
867,7,38.58536119523247,-74.81979124420984,2,1
2538,23,40.90399542909351,-96.13495846111574,2,7
2920,0,62.68221483976884,-124.0937871584162,0,8
542,27,37.42088491869869,-79.10835814394275,2,6
1583,0,56.66779447472711,-157.58972109726892,0,8
3312,0,61.52819131189111,-155.21464472611197,0,8
84,14,39.47055641755271,-85.88444760101494,2,6
35,14,40.11510801106281,-89.90611348641173,2,6
3729,18,38.171296777175954,-83.24869973342588,2,6
2335,15,37.42018427534457,-85.41212741686284,2,6
4024,15,36.30803585812336,-85.34189608963251,2,6
3079,29,46.29871861612468,-96.51314489015488,2,7
3892,24,46.00146095139469,-102.3549202246993,2,7
242,20,35.84369527379358,-80.73056189846747,2,6
1519,0,62.68158472567824,-158.91171318130966,0,8
905,25,43.517694644782665,-101.0633328392707,2,7
1790,27,48.60546165977544,-97.58631962390764,2,7
2545,17,40.09105854187423,-85.66399200189994,2,6
2892,0,66.58616906473418,-151.82695331071392,0,8
500,27,41.341947439548015,-83.76993554152,2,2
2547,14,39.70742433904324,-86.00468950307693,2,6
368,39,43.19351264098667,-119.32883902328486,2,7
3811,14,40.50364179197071,-87.63061341271849,2,6
2969,26,45.97554926229871,-101.12613809666335,2,7
4045,36,45.138354429573965,-119.14526213037836,2,7
3021,9,20.28366488645872,-155.6605380854126,1,4
3261,42,38.94874300746535,-81.49223492297773,2,6
2898,23,44.870793428430645,-108.71615643570364,2,7
1433,29,39.86499567196195,-89.42967396876023,2,2
2441,37,38.590897662671466,-78.20724032818863,2,6
1797,48,40.600646480684055,-78.6317521956043,2,6
3547,28,31.705630346355523,-104.43897768942044,2,3
1508,0,67.0068898114891,-123.362188627685,0,8
2916,35,42.73681393303043,-106.78145982066562,2,7
2725,46,39.49718893162479,-109.45469598825962,2,0
1913,30,39.60303536185602,-83.79487222925724,2,2
1068,23,41.20403363008168,-99.78921869954712,2,7
830,36,39.300038084237386,-82.12696499908843,2,6
3348,29,34.416890335412525,-103.76700310674552,2,3
1779,32,46.5574218413497,-109.2622455584642,2,7
593,16,39.28179782261899,-86.63466249939255,2,6
3294,32,44.731586876621456,-113.4523397302696,2,7
1120,46,38.25446722740856,-77.03,2,6
1994,6,38.86078281753364,-105.80939042116844,2,5
2065,42,37.24784488741047,-78.70622665619128,2,6
3581,43,38.30804522572366,-107.6979223245982,2,0
3187,27,41.63956985254229,-84.22867085301826,2,6
3107,12,41.06880507106245,-88.34563163851854,2,6
297,35,47.01929590096325,-116.13020035158364,2,7
3402,25,38.23897048922042,-81.03625634382507,2,6
2192,0,59.33097472125768,-155.3049738678475,0,8
2650,0,64.92816005191247,-155.74485105854706,0,8
2660,11,39.66359132069323,-88.48034023276632,2,6
263,31,43.697910186439564,-114.3034128631956,2,7
3580,33,45.24855577072665,-114.74684715426608,2,7
2378,29,40.688060665711845,-81.35124826447554,2,6
440,32,33.921485778774155,-104.3085673286613,2,3
2056,8,38.71771532338146,-73.32802233022264,2,1
3514,43,39.26383847796832,-111.34576833793795,2,0
1916,36,36.106465354247085,-78.39279980552277,2,6
3444,34,42.34074831521598,-76.24607728410973,2,2
4052,7,39.2053152097235,-75.66429560589984,2,1
1077,0,67.30880096120623,-159.65789702449285,0,8
2850,24,38.92,-95.1393909713359,2,2
730,23,36.66843437722299,-81.42464641521237,2,6
811,37,38.63102712578773,-80.61261204535073,2,6
2018,28,38.896090108774985,-81.54544957288941,2,6
1902,46,39.58274497380594,-79.69423926609181,2,6
2097,7,39.04255706959263,-75.70052770256714,2,1
