,state_code,lat,lon,lat_zone,bird
1749,15,38.56943166686693,-85.48177460281703,2,6
3785,38,41.70490849030964,-79.33503049058311,2,6
2439,8,38.94221370911924,-74.44689666839493,2,1
1684,15,38.90797248331275,-89.75188602223288,2,6
1282,40,35.180389864502686,-81.41312501126872,2,6
3707,0,69.7336030465737,-146.71992691988874,0,8
2459,15,19.70340471834259,-123.41832016360632,1,4
1776,50,42.678724655131525,-108.94382088518248,2,7
1761,24,38.09672315749336,-99.00841002620002,2,7
404,27,36.53223576415319,-77.36006339700067,2,6
191,28,34.62080605104595,-104.07557267613583,2,3
1987,32,40.13135659851464,-80.14768816459521,2,2
75,10,38.896302257726674,-75.67645712496751,2,1
1626,45,38.3879866227396,-115.64892641322068,2,0
3848,39,38.49018226352261,-74.3023805974645,2,6
1919,27,40.88984225308548,-86.90533895999582,2,2
3337,9,38.843197199836354,-72.98227773741016,2,1
2617,4,38.17287274367045,-106.67956241577176,2,5
65,37,44.94180133256003,-118.18487489657583,2,7
4012,34,39.62643923544479,-80.17434575244928,2,6
3191,30,33.896956798219584,-104.16230434525836,2,3
2794,12,20.416943017346043,-156.38000899556735,1,4
515,21,36.58675477161968,-81.90376873922445,2,6
1580,50,44.25548889179735,-105.35240892475454,2,7
300,0,66.89387762012694,-154.23669103681755,2,8
187,30,35.106676981324576,-104.48934289320684,2,3
2123,33,33.915237449286735,-103.47805795928612,2,3
1984,34,44.82057349590647,-72.85715019272848,2,2
2100,36,39.035777960798825,-77.41745329473775,2,6
2196,12,38.79671514653504,-89.030202601924,2,6
887,9,39.29453842851488,-75.71038604651011,2,1
1692,25,37.90447312207846,-82.41330699974202,2,6
21,43,44.79973369788532,-117.35847970427253,2,7
3361,0,69.18552475879846,-155.7262473963426,0,8
1404,15,39.214246209144285,-90.07186631711875,2,6
83,40,41.58239419134027,-81.68622697114955,2,6
3286,16,40.512610910894665,-87.01882250268578,2,6
907,25,44.79020475017933,-104.37727747882828,2,7
3938,49,40.429729358776925,-81.19774908696061,2,6
2577,26,38.31057875039375,-92.25354835773746,2,2
3314,27,38.664017737065166,-89.99271500783335,2,2
1740,30,44.38463923174103,-107.68144436594112,2,7
2098,45,38.4617677574854,-110.53029369546474,2,0
2656,17,39.96657981159929,-85.0824054374762,2,6
990,26,32.89164299241692,-78.8089362754483,2,6
2312,14,38.939339047458304,-87.11191729976447,2,6
1809,33,40.11650574478053,-108.52257038884248,2,7
302,27,34.0345895938292,-77.41489558686426,2,6
1536,37,44.769905560692095,-114.66672203849032,2,7
1703,24,40.23692269433301,-103.62971666046828,2,7
3530,44,38.92,-82.43446779598042,2,6
2517,43,39.343139541860594,-112.05364454961784,2,0
3338,5,38.84880682263073,-108.18619207835418,2,5
587,43,39.91263534103447,-108.86891427286696,2,0
2733,0,66.05284736228056,-121.51547354246657,0,8
2496,23,40.31239134456863,-109.14370397726388,2,7
897,16,38.88620218083664,-97.79669653653627,2,7
2204,7,39.36538489774399,-74.51640344374893,2,1
3843,36,37.27240881273623,-77.04059663815217,2,6
1623,23,40.02258859849284,-97.69714337273624,2,7
3851,27,46.21594177835743,-115.2797083835967,2,7
588,28,47.152864312927626,-104.37483107262696,2,7
20,17,38.58264141682247,-88.2100069308324,2,6
4006,29,36.19948685796772,-106.64044747841454,2,3
2871,33,43.60120165221643,-76.61619591492479,2,2
1043,50,36.38717681385121,-80.71293393617252,2,6
3348,24,36.43247727578776,-83.12221917543776,2,6
902,45,40.4650058729074,-109.26072805310903,2,0
2487,43,38.05489018257495,-110.72543916808078,2,0
585,0,70.71145320901779,-155.56726623106502,0,8
3559,31,39.160557995949496,-87.20948381359422,2,2
3004,5,38.9,-100.31052822228,2,5
2166,35,43.84737361722693,-114.81822258405155,2,7
1686,29,38.816374800671305,-81.45945644755804,2,6
4021,29,42.184716850119344,-101.71562536133958,2,7
2897,44,39.32725109487283,-114.30180243005644,2,0
317,29,43.49490598869815,-111.49576982475551,2,7
2260,23,38.21282446558191,-83.72166737680922,2,6
1719,18,41.041716344440296,-83.5688998166516,2,6
367,24,47.69660828085709,-110.84600249346202,2,7
3912,16,41.6569514642784,-86.48818916224721,2,6
1486,6,39.19498931075864,-106.68964360349898,2,5
2743,32,41.92665311812968,-77.04433221482212,2,2
3234,29,38.94404051132921,-90.32247377627544,2,2
1066,32,37.64290604789723,-76.98872545393229,2,6
3703,28,43.95986597302841,-116.4587679379239,2,7
1161,8,39.003663591866975,-75.57564028704049,2,1
322,5,38.90075629437654,-105.52818433495312,2,5
1072,30,43.04364202400071,-114.52607960191548,2,7
1590,29,45.56273488428992,-115.85061757276593,2,7
1759,7,38.74165648172627,-75.33915407947227,2,1
3256,14,38.68858209954607,-87.65079958690927,2,6
303,28,46.680736186587104,-117.86376007808718,2,7
1742,25,40.38111705171374,-83.74441525309146,2,6
1302,39,43.38727043825892,-121.41961525792412,2,7
3580,30,46.502766998591696,-113.52726726398294,2,7
2168,12,21.975395416393837,-156.46844387162793,1,4
1470,24,42.12090143374466,-108.5362629014444,2,7
3098,5,39.3911229627228,-102.16595156207931,2,5
817,29,44.85969653156312,-113.40694614268033,2,7
