,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
670,3.0,2.0,1910.0,0.0,4350.0,1.0,98103.0,899000.0
1990,3.0,2.5,1280.0,0.0,750.0,1.0,98107.0,725000.0
1922,4.0,2.5,2010.0,0.0,9210.0,1.0,98105.0,1050000.0
281,4.0,3.0,3220.0,0.0,9200.0,1.0,98105.0,1850000.0
1420,4.0,3.0,2830.0,0.0,4200.0,1.0,98116.0,1450000.0
191,4.0,3.5,2620.0,0.0,6592.0,1.0,98112.0,1850000.0
321,4.0,3.0,2610.0,0.0,4350.0,1.0,98115.0,1095000.0
1768,3.0,2.5,1800.0,0.0,6500.0,1.0,98188.0,1050000.0
1558,3.0,2.0,1517.0,0.0,5971.0,1.0,98125.0,875000.0
1464,4.0,3.0,2580.0,0.0,8700.0,1.0,98117.0,1650000.0
1903,1.0,1.5,1300.0,0.0,900.0,1.0,98144.0,825000.0
550,4.0,2.5,1910.0,0.0,5960.0,1.0,98103.0,725000.0
202,4.0,3.0,2000.0,0.0,3500.0,1.0,98116.0,1250000.0
225,2.0,1.5,960.0,0.0,400.0,1.0,98103.0,525000.0
1658,3.0,3.0,2000.0,0.0,1600.0,1.0,98116.0,1100000.0
2024,6.0,4.0,3120.0,0.0,7040.0,1.0,98112.0,1150000.0
1434,2.0,1.5,1200.0,0.0,0.4,0.0,98108.0,725000.0
720,3.0,2.5,1980.0,0.0,3050.0,1.0,98112.0,920000.0
1016,2.0,2.5,1500.0,0.0,1200.0,1.0,98103.0,900000.0
1164,4.0,2.0,1910.0,0.0,10500.0,1.0,98125.0,1090000.0
1463,3.0,1.5,2400.0,0.0,4450.0,1.0,98119.0,1225000.0
301,3.0,2.0,2700.0,0.0,4300.0,1.0,98118.0,925000.0
1859,3.0,2.0,1600.0,0.0,2800.0,1.0,98114.0,795000.0
66,5.0,3.0,3050.0,0.0,8200.0,1.0,98101.0,1550000.0
722,4.0,3.0,2560.0,0.0,4920.0,1.0,98115.0,1295000.0
1599,3.0,2.0,2200.0,0.0,5000.0,1.0,98122.0,1100000.0
1159,4.0,2.0,1940.0,0.0,4730.0,1.0,98117.0,1095000.0
1625,4.0,3.0,3020.0,0.0,5000.0,1.0,98105.0,1350000.0
458,2.0,2.0,1200.0,0.0,4500.0,1.0,98117.0,820000.0
499,3.0,2.0,2219.0,0.0,3400.0,1.0,98115.0,1300000.0
1030,5.0,3.0,2800.0,0.0,6800.0,1.0,98117.0,1100000.0
49,2.0,1.0,900.0,0.0,4000.0,1.0,98108.0,380000.0
1387,3.0,2.0,2300.0,0.0,5000.0,1.0,98125.0,1000000.0
207,4.0,2.5,2500.0,0.0,6500.0,1.0,98110.0,1300000.0
238,4.0,3.0,2400.0,0.0,6000.0,1.0,98105.0,1250000.0
1256,4.0,2.0,2310.0,0.0,6900.0,1.0,98105.0,950000.0
1117,4.0,3.0,2700.0,0.0,9300.0,1.0,98199.0,1250000.0
1009,3.0,2.5,1820.0,0.0,864.0,1.0,98107.0,875000.0
968,2.0,1.0,1690.0,0.0,2800.0,1.0,98122.0,695000.0
1254,5.0,2.5,2460.0,0.0,5600.0,1.0,98122.0,1095000.0
854,4.0,2.5,2200.0,0.0,4500.0,1.0,98109.0,1090000.0
538,4.0,3.0,2490.0,0.0,0.41,0.0,98121.0,1050000.0
542,4.0,2.0,2400.0,0.0,4400.0,1.0,98103.0,1200000.0
1847,2.0,2.0,1056.0,0.0,0.62,0.0,98133.0,449000.0
976,3.0,3.0,1850.0,0.0,6350.0,1.0,98112.0,799000.0
810,3.0,2.5,1920.0,0.0,3700.0,1.0,98118.0,825000.0
1414,4.0,3.0,2200.0,0.0,8000.0,1.0,98118.0,1300000.0
897,4.0,2.5,2800.0,0.0,5800.0,1.0,98107.0,1250000.0
1539,4.0,2.5,2480.0,0.0,6300.0,1.0,98119.0,1550000.0
555,4.0,3.0,2600.0,0.0,10000.0,1.0,98108.0,900000.0
1755,2.0,1.0,950.0,0.0,5500.0,1.0,98106.0,525000.0
876,2.0,2.0,1456.0,0.0,3789.0,1.0,98108.0,725000.0
317,3.0,3.0,2600.0,0.0,6200.0,1.0,98177.0,1595000.0
1352,2.0,1.5,1050.0,0.0,4750.0,1.0,98133.0,525000.0
1867,3.0,2.0,1900.0,0.0,4100.0,1.0,98109.0,1000000.0
1713,4.0,3.0,2800.0,0.0,8123.0,1.0,98106.0,1200000.0
977,2.0,2.0,1100.0,0.0,2750.0,1.0,98109.0,519000.0
1581,2.0,1.0,1200.0,0.0,1800.0,1.0,98103.0,725000.0
1194,3.0,2.0,1960.0,0.0,5600.0,1.0,98108.0,1050000.0
796,4.0,4.0,2780.0,0.0,10000.0,1.0,98105.0,1595000.0
1154,2.0,1.0,1290.0,0.0,3830.0,1.0,98144.0,525000.0
1343,3.0,2.5,2100.0,0.0,4800.0,1.0,98122.0,1000000.0
665,4.0,3.5,2600.0,0.0,6500.0,1.0,98102.0,2500000.0
229,4.0,4.0,3800.0,0.0,0.75,0.0,98118.0,3800000.0
738,3.0,2.5,1940.0,0.0,2900.0,1.0,98105.0,1050000.0
789,3.0,3.5,2600.0,0.0,4000.0,1.0,98117.0,1200000.0
963,3.0,2.0,1920.0,0.0,0.32,0.0,98145.0,875000.0
902,2.0,1.5,940.0,0.0,0.35,0.0,98117.0,499000.0
409,3.0,2.0,2000.0,0.0,3800.0,1.0,98104.0,1200000.0
234,2.0,1.5,1200.0,0.0,3000.0,1.0,98122.0,825000.0
1620,3.0,2.0,1910.0,0.0,4200.0,1.0,98119.0,965000.0
288,2.0,2.0,1100.0,0.0,700.0,1.0,98104.0,625000.0
480,3.0,2.5,1870.0,0.0,4200.0,1.0,98119.0,1050000.0
1033,6.0,4.0,3800.0,0.0,5500.0,1.0,98112.0,1400000.0
326,2.0,1.5,960.0,0.0,0.42,0.0,98119.0,525000.0
1900,3.0,2.5,1900.0,0.0,6300.0,1.0,98107.0,899000.0
726,3.0,2.0,1910.0,0.0,3190.0,1.0,98112.0,950000.0
209,6.0,4.5,3200.0,0.0,5500.0,1.0,98111.0,1650000.0
1188,2.0,2.5,1050.0,0.0,850.0,1.0,98107.0,525000.0
1826,1.0,1.5,940.0,0.0,0.75,0.0,98109.0,425000.0
712,3.0,2.5,1720.0,0.0,2700.0,1.0,98115.0,875000.0
621,4.0,3.0,3800.0,0.0,9200.0,1.0,98112.0,1800000.0
1032,4.0,2.0,2000.0,0.0,3200.0,1.0,98102.0,825000.0
1769,4.0,2.0,2200.0,0.0,8000.0,1.0,98198.0,1350000.0
361,2.0,1.0,920.0,0.0,3600.0,1.0,98107.0,479000.0
1644,4.0,2.5,2800.0,0.0,3800.0,1.0,98115.0,1050000.0
1917,2.0,2.0,1500.0,0.0,2000.0,1.0,98109.0,650000.0
1403,4.0,3.0,2200.0,0.0,3500.0,1.0,98105.0,1375000.0
1315,5.0,3.0,3200.0,0.0,8500.0,1.0,98177.0,1250000.0
823,4.0,2.5,2600.0,0.0,6300.0,1.0,98105.0,1450000.0
1589,3.0,2.0,1800.0,0.0,2800.0,1.0,98107.0,750000.0
802,4.0,3.0,3000.0,0.0,3800.0,1.0,98122.0,1450000.0
1067,2.0,2.0,1050.0,0.0,1100.0,1.0,98122.0,699000.0
2040,3.0,2.0,2010.0,0.0,4200.0,1.0,98122.0,1025000.0
2049,4.0,3.5,2600.0,0.0,7800.0,1.0,98115.0,1350000.0
2036,2.0,1.5,1500.0,0.0,3500.0,1.0,98115.0,725000.0
523,4.0,3.0,2800.0,0.0,4200.0,1.0,98118.0,1025000.0
376,4.0,2.5,2350.0,0.0,5880.0,1.0,98199.0,1295000.0
1439,4.0,3.5,2800.0,0.0,3800.0,1.0,98116.0,2200000.0
445,2.0,2.0,1900.0,0.0,9300.0,1.0,98116.0,845000.0
