,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
168,2,2.4435682512465715,1693,0,659.6619212377213,1,98106,1393976
136,3,2.0837737465049595,1574,0,1187.13522179374,1,98107,980146
157,2,2.463217095161008,2230,0,8277.267464445751,1,98112,778928
270,1,2.027388878607886,1061,0,0.23,1,98143,301949
46,2,2.012296683675654,2010,0,7876.523203669997,1,98132,759614
164,1,3.526717930899472,1100,0,0.23,0,98102,566786
236,2,1.8906448076118545,1054,0,2699.3254245652897,1,98116,699785
150,2,3.0496002310881893,1531,0,7252.031367914465,1,98125,999171
198,1,0.9736611302655672,793,0,831.8190419083862,1,98117,600088
207,7,5.823327686541112,3219,0,0.23,0,98174,513817
254,3,2.4827789690090927,2284,0,2883.130440346781,1,98116,1675351
55,1,1.7572459217961272,904,0,8542.379380547738,1,98115,503790
151,2,2.2429572788784644,1063,0,5877.260920864991,1,98117,877687
252,2,1.9095696610778776,2190,0,4737.525062310499,1,98116,998472
148,2,3.11139298144249,2227,0,3269.0761025586303,1,98120,1521310
73,1,1.1214408968669354,858,0,3170.026948524197,1,98141,314372
162,3,3.610902620142065,4047,0,1004.8533497629046,1,98175,2984060
319,3,3.9277847483005055,2453,0,3117.615877862865,1,98198,883758
49,1,1.0656136091657202,934,0,445.454512545268,0,98117,541336
250,2,3.598234905210222,1405,0,6504.102619277326,1,98115,1729379
77,3,5.1904422096776415,3505,0,8003.0289291474655,1,98176,1994413
280,2,0.9962696327043316,696,0,6119.718938910282,1,98115,774369
328,2,1.9393382723489303,1710,0,3054.733605460047,1,98145,910863
18,2,2.4759708594223198,1241,0,953.638121291877,1,98127,726891
246,2,3.035350489320692,1400,0,7448.856408795613,1,98125,882166
189,1,1.8677670619316176,1138,0,0.23,0,98117,810836
27,4,2.470338430870953,3493,0,7495.394049587125,1,98114,2083283
185,2,0.8789232277624965,1599,0,4019.084331085273,1,98105,757153
71,4,3.714999077873194,3209,0,1162.5016462820713,0,98113,2367173
262,1,0.8940257922289319,533,0,4923.122120336806,1,98118,519720
48,4,1.1140372875995264,2430,0,4032.445448829888,1,98184,900132
190,2,1.7576696948156671,781,0,0.23,1,98104,723592
39,2,5.73139371804779,2572,0,6707.418597036425,1,98113,1575335
232,2,3.862784577135917,1976,0,5040.978905367336,1,98104,1048610
329,3,2.07081783643164,1382,0,4163.016582790863,1,98125,1268912
251,3,2.6331967322120566,3077,0,3462.9191254829657,1,98117,1773358
87,3,3.074601541478596,1996,0,4116.032080633208,1,98123,1778112
116,3,3.1010305625365304,2418,0,6191.271670244009,1,98188,1214601
158,1,2.5225660123969584,1191,0,2745.072477756212,1,98119,628497
