,state_code,lat,lon,lat_zone,bird
897,39,43.72404069747541,-68.60651313019261,2,4
117,38,46.93649092173885,-115.31482833801978,2,8
3037,39,40.52797620826049,-101.55103495081411,2,8
1114,39,45.87053480269994,-68.0380756763868,2,3
3029,10,41.284401780761954,-72.8187834559929,2,5
2765,43,41.24563448968012,-79.75473958498195,2,4
3529,36,39.7397821015044,-73.47681814523243,2,5
2602,7,42.89163691180871,-84.54220213626338,2,1
2828,29,42.85346024001422,-76.61498179421106,2,1
1997,42,43.387521192369086,-107.46845171140728,2,7
915,31,43.53629132571769,-69.39130119810235,2,6
3361,16,43.46702214446633,-72.37353583217974,2,0
2661,29,42.72295844069252,-67.14,2,3
230,30,42.10175553542341,-76.39422499962785,2,1
1570,39,39.65102915820469,-75.81483529200904,2,4
2803,44,45.2740153158573,-79.46123721119423,2,3
2566,30,34.555677699046704,-112.96057961332733,2,3
661,46,43.015897979288,-80.78844757831283,2,2
1464,40,38.62401795191521,-77.1017785143803,2,5
800,7,34.96787874554525,-103.52731110721136,2,0
966,27,45.09193294705863,-94.94403795688773,2,7
1499,24,36.33214555164327,-87.77176831032062,2,4
3331,39,43.87183227709703,-69.06591794807845,2,2
1590,10,40.625307161158936,-91.82101240789936,2,3
1708,49,37.55946332776731,-74.87718744654545,2,6
1073,39,41.61320291610404,-74.81939270299428,2,3
2731,27,35.48175294089284,-78.88041894873024,2,5
3893,34,40.19906773712541,-104.51443971965809,2,5
1094,47,41.66655942983108,-111.05501029326172,2,7
2422,7,37.65102906818038,-71.62621156609454,2,3
893,11,40.85429227481148,-90.16426895160912,2,3
3964,7,43.50495799179126,-107.30729223245504,2,0
1998,36,36.46002497953512,-112.31523395832608,2,0
3492,30,40.890207539454586,-74.96781396652297,2,6
223,39,40.00884596437957,-71.83400652799816,2,5
165,5,19.59012423746159,-141.0474672443353,2,6
3617,42,43.63111732273649,-100.52731276545389,2,6
3526,29,37.782997063537344,-81.44517153418874,2,5
1896,4,42.54994240486554,-131.07928881223768,2,6
1011,41,39.59165748125604,-79.64738829344766,2,4
3894,40,33.386416600194195,-82.61539506505855,2,6
1582,11,41.569788312096605,-84.95380946498855,2,5
773,5,40.08660298226653,-84.63138540432942,2,4
3869,9,37.7731141340187,-82.63457179717776,2,6
1480,20,32.80752797084139,-85.72141341308298,2,6
1645,40,40.49170624513393,-75.28075174079692,2,4
450,6,34.86683054164324,-100.95397125165351,2,1
3740,17,39.85984086371762,-87.77573994753936,2,6
836,45,39.21484673474807,-78.17034243759485,2,5
3198,41,40.533086645166016,-72.86760809007384,2,4
3993,49,44.86418818839467,-120.4143188820319,2,7
744,41,32.142685710221656,-88.51424842335058,2,5
1171,7,33.503841957729804,-83.2191334024305,2,0
1797,37,41.8161729936749,-73.71376522806096,2,3
1009,0,34.74620200072178,-84.54397362265576,2,0
1609,45,41.21304472763874,-72.48679828378326,2,5
3705,5,36.28770798849195,-92.29149685417288,2,5
2127,13,33.34632695393675,-86.31241282328104,2,6
3980,4,38.50083650816089,-79.07840361887298,2,5
496,46,40.29166992176296,-81.13367358251081,2,4
651,34,40.19328958441118,-78.40336687342568,2,4
2069,29,37.12454931916394,-111.65562923340646,2,6
890,49,42.10010953831358,-80.8370495518392,2,0
2268,19,32.522686563673695,-120.31999154309668,1,5
3524,31,46.405735584897165,-115.81715326025471,2,8
364,14,37.70831260083131,-89.26984272864752,2,0
3657,36,41.20625151613086,-72.69358208752485,2,1
1891,45,46.37481742799744,-109.28570683922624,2,8
3363,31,36.45202110745855,-80.3385314313868,2,6
472,7,41.95466463514083,-116.36883361712144,2,8
3594,9,46.621840130964536,-102.45239354108249,2,4
3967,17,44.75450898806209,-86.48547861749788,2,2
835,32,45.79591463249936,-113.0573020166814,2,7
1242,16,34.572930429428226,-120.70878642791476,2,3
3445,31,38.18252049972428,-103.21291554735014,2,6
1293,6,33.43153653654343,-111.05487964273205,2,7
3930,14,39.15982978534006,-87.08903324154099,2,4
918,30,37.05695691914577,-74.4945547141304,2,5
2495,0,33.15813843167572,-87.86425155967511,2,7
389,27,35.286748868202544,-90.32331178495892,2,6
1751,38,45.58357392225942,-67.14,2,5
1936,33,34.12826929560267,-89.67817132189396,2,6
2489,9,41.78493936761708,-79.23009693926414,2,2
3972,46,44.70238738080622,-67.14,2,3
438,15,41.18398206334328,-86.9743146338881,2,6
4079,33,42.674816975405285,-74.52225868412175,2,1
1606,20,42.355908168274375,-92.4030818806084,2,4
78,8,42.96890124750879,-75.86519723922584,2,4
1235,0,35.13311865732344,-119.1975101536357,2,0
3360,30,46.340586572511896,-110.14903792307688,2,8
3438,46,44.17486846330659,-117.70492100624124,2,7
869,37,40.01755501082204,-79.0423962963196,2,3
3212,13,36.57703134608183,-84.28037243027251,2,6
2447,31,34.6910913368143,-116.53377903205086,2,4
2938,43,40.00648852710882,-78.26255428112484,2,4
1560,41,41.78355844087929,-72.14824352293377,2,5
1487,0,49.8139232522944,-119.37749151113997,2,7
668,4,27.710805210937984,-167.75,1,3
1270,24,46.9840292361487,-75.90798431846729,2,1
3923,39,39.86562473737513,-78.06244784450936,2,2
