,state_code,lat,lon,lat_zone,bird
1608,33,34.8056720234097,-117.68625028390744,2,3
2524,24,42.739781827902064,-94.08827003903193,2,2
1167,10,21.517458712987864,-151.0772588257838,1,5
1068,8,40.66836461485008,-94.13200800457076,2,3
2299,38,43.96039574820377,-69.44824351180763,2,6
1954,37,46.30406461545509,-103.05002304477976,2,8
3853,40,41.60641923950163,-73.02522040896962,2,5
913,15,18.93,-118.67506387807352,1,4
2393,23,38.50607689220666,-94.2826671552888,2,3
2892,8,42.72863034731724,-79.45536083418193,2,4
2980,42,45.267190502948445,-94.68849606657966,2,7
2320,31,39.55277168492053,-72.96090702660845,2,4
1536,16,43.97246040030666,-96.70854542331728,2,3
3455,17,41.899483140507016,-70.03437133442665,2,2
1997,20,37.67268583518511,-80.32098215441015,2,3
2306,43,42.07523106296381,-104.34027846243195,2,7
2791,7,35.47334766122638,-149.43792862784915,1,6
3965,10,38.775986364984,-95.94790355629644,2,6
2145,50,42.08175511771159,-80.53629613543713,2,4
1586,45,37.32973081373893,-87.82522007077768,2,6
3193,3,30.81721071353381,-81.44646340631725,1,6
1298,32,42.23039339693885,-70.22824033610084,2,2
203,42,37.932951704571074,-104.49295327335238,2,6
2000,32,37.66152236786198,-69.51941650491715,2,0
618,38,39.9860617629096,-84.59945476285122,2,6
3637,50,45.52158886393464,-117.0540493611229,2,8
536,40,33.59615455366697,-91.60940208758208,2,6
939,35,40.38524548403596,-72.35511354946436,2,5
4021,6,29.35883765956697,-82.23316454235814,1,5
3623,7,40.59706967482536,-68.63229374410639,2,1
182,38,41.76431019099604,-73.832207905636,2,5
92,6,40.82532768382942,-81.77897963252285,2,6
3731,41,38.47082661911355,-81.90239677714105,2,6
1168,19,40.33831277233633,-88.94188161319312,2,3
4052,42,36.24584593952075,-79.80359655260877,2,5
1746,31,38.57189334797476,-78.40499530837265,2,3
2708,28,29.833888444103398,-114.8632544089894,2,2
313,33,33.03353792156173,-80.82360418567806,2,5
2957,20,39.98127169882783,-88.84347789562739,2,3
2737,38,33.66917231489702,-110.46198578132876,2,0
3205,13,35.22264924027061,-110.71369838077533,2,6
979,4,18.93,-167.75,1,3
534,9,37.38896001195729,-88.06647633344784,2,6
2190,43,44.25352326064992,-111.06814565144936,2,7
2651,10,40.04744721189331,-81.91415638979662,2,4
22,28,33.55969198544994,-84.16376994787484,2,5
1491,22,39.75445046386501,-96.83524481349298,2,1
1104,1,33.34646916024118,-121.47783762885216,2,0
1891,44,38.898400385061,-78.86547497170784,2,6
1571,14,45.670765456682105,-123.10925263101896,2,1
2443,26,33.17215855667737,-107.65238539390413,2,3
1523,34,41.82512027654116,-93.50624000921266,2,7
2075,6,40.585625608855565,-112.90998797861634,2,4
3857,37,37.982195949782266,-77.16267825814023,2,6
3823,17,37.79096211492736,-78.79093243119603,2,5
1259,13,43.58489863924356,-92.3383471823464,2,1
1396,12,35.32284366149434,-89.89624149275599,2,5
1158,6,38.5502322221561,-89.34762352276928,2,1
234,20,34.71202345100339,-91.5096001891082,2,3
1777,43,31.60590431312354,-96.47632846075976,2,0
2114,31,36.41692066859424,-86.54253164910268,2,6
42,34,39.508261384061775,-73.13722871091481,2,4
166,27,38.27183150741979,-81.33353004652349,2,6
520,24,50.60841516411278,-101.08947094327632,2,7
2658,8,44.45423683473507,-111.5708891826685,2,8
1809,32,40.78607492984628,-71.1912391512398,2,1
1401,8,37.61445385186588,-72.68695958944629,2,4
3756,38,40.0701789713832,-74.84714321369559,2,2
2189,9,34.14755595753368,-87.37667638489374,2,6
2866,8,43.50184252953572,-124.85721845145969,2,2
1826,12,39.29343901035411,-78.82166987567344,2,4
1501,18,34.71903678261466,-89.06377908115503,1,4
2835,14,39.789995501750056,-87.2531955529882,2,2
1245,33,41.88830877614906,-77.11648831814617,2,6
1754,2,49.15245144454502,-118.05050864772204,2,7
940,50,44.43775180045674,-107.05489415713517,2,7
2864,43,34.73920501466274,-80.97447545016037,2,6
52,13,33.353842094001564,-120.94148966822858,1,3
3146,16,18.93,-167.75,1,1
2696,9,41.96995753380966,-87.90847895141479,2,5
306,30,35.237717115170376,-82.43342382846322,2,6
131,42,42.10040920677118,-72.23360996287951,2,3
3895,14,39.43959480883605,-94.60409465264064,2,7
2778,22,32.23438970676402,-93.50571360352583,2,5
3162,28,35.7691704070924,-80.40700310370882,2,5
3088,32,39.13981520148297,-79.51723940255799,2,5
1651,50,45.35657887959119,-110.14803900310766,2,8
2436,34,34.034321599590506,-108.07762064484868,2,0
1642,25,44.14207492671404,-119.99479944529249,2,7
6,11,36.59543671032162,-122.6589898943001,2,5
1768,37,39.86269452471157,-77.40192053282394,2,5
3790,42,30.909569077017224,-114.68901112900924,2,0
3076,5,47.966047144019946,-143.55671671090292,0,6
776,39,34.011752750771194,-82.73778635444843,2,6
1037,34,45.18613944764781,-100.19809217867116,2,6
3194,4,39.17450291515341,-124.26979726538336,2,6
910,1,51.66063829501759,-120.44513717424364,2,7
955,42,46.56378835735868,-71.16730840807203,2,4
3713,13,18.93,-89.73814417067204,1,5
3091,45,37.9650056049251,-83.0305097837218,2,5
