,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
287,2.0,2.0,850.0,0.0,1300.0,1.0,98144.0,630000.0
282,5.0,4.0,3800.0,0.0,7800.0,1.0,98133.0,1750000.0
178,3.0,3.0,1300.0,0.0,5000.0,1.0,98115.0,700000.0
372,2.0,1.0,900.0,0.0,3000.0,1.0,98122.0,600000.0
336,2.0,1.5,1200.0,0.0,4500.0,1.0,98109.0,630000.0
31,2.0,2.5,2400.0,0.0,3300.0,1.0,98122.0,1800000.0
321,2.0,1.5,1100.0,0.0,5000.0,1.0,98144.0,650000.0
364,3.0,2.5,1500.0,0.0,1200.0,1.0,98126.0,750000.0
270,3.0,1.5,1150.0,0.0,3500.0,1.0,98103.0,780000.0
462,3.0,3.0,1550.0,0.0,1300.0,1.0,98103.0,670000.0
127,5.0,3.5,2800.0,0.0,6000.0,1.0,98119.0,1450000.0
147,2.0,2.5,1400.0,0.0,800.0,1.0,98122.0,820000.0
490,3.0,2.5,1450.0,0.0,4800.0,1.0,98122.0,850000.0
234,3.0,2.0,1600.0,0.0,4000.0,1.0,98168.0,680000.0
189,3.0,2.5,1300.0,0.0,1300.0,1.0,98117.0,760000.0
331,4.0,4.0,3200.0,0.0,0.35,0.0,98119.0,2450000.0
143,4.0,3.0,1800.0,0.0,1600.0,1.0,98108.0,590000.0
193,3.0,2.5,1600.0,0.0,3500.0,1.0,98103.0,870000.0
51,3.0,2.0,1450.0,0.0,5000.0,1.0,98118.0,800000.0
125,3.0,3.0,1800.0,0.0,2800.0,1.0,98105.0,1100000.0
378,3.0,2.5,1800.0,0.0,4200.0,1.0,98105.0,900000.0
483,5.0,4.5,2600.0,0.0,0.25,0.0,98133.0,1025000.0
389,3.0,2.5,1700.0,0.0,1200.0,1.0,98117.0,920000.0
259,3.0,3.0,2100.0,0.0,1700.0,1.0,98107.0,1220000.0
20,3.0,2.5,1450.0,0.0,5000.0,1.0,98125.0,1200000.0
263,4.0,2.5,1900.0,0.0,2500.0,1.0,98144.0,900000.0
469,2.0,2.5,1100.0,0.0,2100.0,1.0,98115.0,890000.0
468,3.0,1.0,1650.0,0.0,3100.0,1.0,98118.0,610000.0
15,2.0,2.0,850.0,0.0,5100.0,1.0,98108.0,470000.0
474,4.0,2.5,2400.0,0.0,3000.0,1.0,98108.0,990000.0
142,2.0,1.5,1100.0,0.0,0.4,0.0,98116.0,620000.0
458,2.0,2.0,1200.0,0.0,4200.0,1.0,98102.0,720000.0
173,3.0,2.0,1200.0,0.0,3500.0,1.0,98117.0,600000.0
427,3.0,2.5,1700.0,0.0,5400.0,1.0,98117.0,840000.0
99,5.0,4.0,3500.0,0.0,6500.0,1.0,98121.0,1550000.0
366,5.0,4.0,3600.0,0.0,4200.0,1.0,98115.0,1750000.0
380,5.0,4.5,4000.0,0.0,0.3,0.0,98178.0,2100000.0
381,4.0,3.0,1500.0,0.0,5000.0,1.0,98126.0,780000.0
122,5.0,4.0,3200.0,0.0,5000.0,1.0,98119.0,1650000.0
93,2.0,1.5,1100.0,0.0,4000.0,1.0,98144.0,750000.0
179,4.0,2.5,2050.0,0.0,3800.0,1.0,98117.0,1050000.0
247,4.0,3.5,2000.0,0.0,5300.0,1.0,98115.0,1300000.0
200,4.0,2.5,1700.0,0.0,4500.0,1.0,98136.0,740000.0
459,5.0,4.0,3400.0,0.0,8500.0,1.0,98121.0,1300000.0
322,4.0,3.0,2500.0,0.0,6000.0,1.0,98119.0,2100000.0
53,5.0,3.0,2200.0,0.0,8500.0,1.0,98118.0,920000.0
69,4.0,2.0,2200.0,0.0,5900.0,1.0,98125.0,1100000.0
192,4.0,3.0,2200.0,0.0,5000.0,1.0,98112.0,1850000.0
363,2.0,1.0,1600.0,0.0,8200.0,1.0,98133.0,790000.0
230,3.0,2.5,1850.0,0.0,5000.0,1.0,98103.0,950000.0
233,5.0,4.0,3500.0,0.0,8000.0,1.0,98144.0,2200000.0
278,3.0,2.5,1750.0,0.0,1600.0,1.0,98103.0,890000.0
162,2.0,1.0,1400.0,0.0,6000.0,1.0,98122.0,720000.0
351,2.0,1.5,1100.0,0.0,4200.0,1.0,98103.0,620000.0
170,3.0,2.0,2200.0,0.0,3600.0,1.0,98115.0,1250000.0
91,3.0,2.0,1600.0,0.0,3000.0,1.0,98109.0,985000.0
306,3.0,3.5,2200.0,0.0,900.0,1.0,98109.0,1750000.0
396,4.0,3.0,2700.0,0.0,4800.0,1.0,98116.0,1150000.0
226,2.0,2.0,1200.0,0.0,6000.0,1.0,98117.0,700000.0
340,3.0,3.0,2200.0,0.0,5000.0,1.0,98107.0,1100000.0
238,2.0,2.0,1100.0,0.0,4500.0,1.0,98118.0,900000.0
182,5.0,3.0,3400.0,0.0,8500.0,1.0,98126.0,1300000.0
341,4.0,3.5,2800.0,0.0,6000.0,1.0,98103.0,1450000.0
454,6.0,4.0,3600.0,0.0,9000.0,1.0,98177.0,1350000.0
81,4.0,3.0,2000.0,0.0,6000.0,1.0,98126.0,950000.0
314,3.0,2.5,1800.0,0.0,4500.0,1.0,98178.0,890000.0
495,5.0,2.5,2200.0,0.0,7500.0,1.0,98106.0,810000.0
460,3.0,2.0,1500.0,0.0,2500.0,1.0,98117.0,1150000.0
224,1.0,1.0,600.0,0.0,0.5,0.0,98101.0,400000.0
481,2.0,2.0,1100.0,0.0,700.0,1.0,98144.0,710000.0
101,2.0,1.0,1150.0,0.0,1800.0,1.0,98144.0,700000.0
271,4.0,3.0,2100.0,0.0,5000.0,1.0,98115.0,1350000.0
4,3.0,2.5,2800.0,0.0,6400.0,1.0,98103.0,1580000.0
252,3.0,2.0,2200.0,0.0,3200.0,1.0,98115.0,950000.0
354,3.0,2.5,1600.0,0.0,4000.0,1.0,98116.0,825000.0
405,3.0,2.0,1350.0,0.0,1400.0,1.0,98103.0,910000.0
98,2.0,1.0,900.0,0.0,2000.0,1.0,98102.0,640000.0
186,3.0,2.0,1450.0,0.0,6100.0,1.0,98117.0,990000.0
356,4.0,3.0,2000.0,0.0,4500.0,1.0,98118.0,1200000.0
264,1.0,1.0,600.0,0.0,5000.0,1.0,98178.0,510000.0
97,4.0,2.5,2300.0,0.0,7000.0,1.0,98125.0,1300000.0
129,4.0,2.5,2300.0,0.0,4200.0,1.0,98109.0,1400000.0
488,4.0,2.5,2300.0,0.0,3800.0,1.0,98107.0,1310000.0
339,2.0,2.0,1100.0,0.0,3000.0,1.0,98134.0,670000.0
137,2.0,1.0,1500.0,0.0,7000.0,1.0,98178.0,500000.0
144,3.0,2.0,1400.0,0.0,2500.0,1.0,98126.0,720000.0
245,3.0,2.5,1600.0,0.0,7000.0,1.0,98116.0,1300000.0
171,4.0,3.0,2500.0,0.0,5000.0,1.0,98116.0,1300000.0
288,7.0,5.0,2600.0,0.0,3100.0,1.0,98103.0,740000.0
183,3.0,2.0,2800.0,0.0,3700.0,1.0,98109.0,1200000.0
456,4.0,3.0,2800.0,0.0,7500.0,1.0,98112.0,1100000.0
478,2.0,1.0,950.0,0.0,2100.0,1.0,98121.0,590000.0
423,5.0,4.0,3000.0,0.0,8500.0,1.0,98177.0,980000.0
431,4.0,3.5,2950.0,0.0,4800.0,1.0,98116.0,1300000.0
159,4.0,3.0,2900.0,0.0,4200.0,1.0,98103.0,1650000.0
411,2.0,1.5,1200.0,0.0,0.75,0.0,98103.0,1250000.0
