,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
58,3,2.5,1133,0,1033.301988529439,1,98105,848906
322,3,2.0,1678,0,5178.052213733083,1,98142,754824
8,2,2.0,1054,0,387.21977403414513,1,98103,232001
105,3,1.0,2301,0,9932.967362454416,1,98121,698843
237,4,3.5,2967,0,5332.220556818111,1,98126,1692097
43,3,2.0,1030,0,665.968851269598,1,98136,737267
125,1,2.0,846,0,4686.669934729172,1,98112,532009
30,3,3.5,2045,0,1.4900302423595293,0,98104,1312666
176,15,0.5,11010,0,0.23,0,98199,25000000
130,4,3.320872726991348,3904,0,6001.192414187955,1,98103,2631228
326,3,2.5,2177,0,0.26605867101098,0,98119,628452
203,15,0.5,11010,0,0.23,0,98199,25000000
181,7,7.663206465292546,10096,0,0.3995405961439926,0,98144,2464898
314,15,1.0,250,0,9998.0,1,98101,159000
248,3,1.0,947,0,1929.537931258657,1,98120,605009
304,3,2.0,2068,0,7602.856096095512,1,98105,1517240
329,3,1.0,1443,0,4053.962069803634,1,98119,1035310
244,2,2.0,1428,0,1033.5755625960726,1,98136,747571
81,2,1.0,1399,0,8587.404029187135,1,98109,602444
215,1,1.5,469,0,5000.0510048150245,1,98101,524631
231,2,2.5,1264,0,1325.413071190074,1,98110,558385
193,4,2.0,2407,0,8383.768891783242,1,98106,1003487
265,1,1.2825279478245486,607,0,3.468830076990053,0,98105,385803
137,3,2.0,1374,0,1521.5044627619316,1,98115,2663370
216,2,1.0,1538,0,8801.039063631759,1,98125,657543
40,3,3.353194489635039,3015,0,2173.221721450209,1,98105,1956162
38,4,3.0,2820,0,5177.050456648341,1,98117,1369650
34,3,2.67133195835299,1509,0,2757.355342972882,1,98125,536988
263,5,3.5,3042,0,5951.927246231887,1,98125,962209
204,4,2.0,2586,0,3919.890788981887,1,98112,818020
258,4,4.147690013570716,2307,0,3639.310147780264,1,98106,2663685
98,5,3.5,2879,0,5487.14423290177,1,98103,1392010
136,2,2.0,1791,0,993.0202353232936,1,98116,918474
264,15,0.5,11010,0,0.23,0,98199,25000000
84,3,3.5,1583,0,1007.5517701738626,1,98103,1082106
267,2,2.229837200428301,2436,0,3739.16687496216,1,98112,1172965
305,3,2.5,1427,0,6048.873436305566,1,98136,735169
247,1,1.0,1101,0,3776.659592216057,1,98116,536891
122,3,2.0,1368,0,0.2613456336072354,0,98122,438113
213,2,2.0,1069,0,1338.222613489922,1,98103,561805
54,4,2.0,2483,0,7930.877489618901,1,98125,785276
119,2,1.0,1381,0,3374.1366257151035,1,98115,865697
47,2,2.0,920,0,7653.298327060401,1,98121,530603
85,4,2.0,1811,0,4181.553007613302,1,98117,1179382
70,3,2.0,1510,0,5170.798383035418,1,98119,569398
296,3,3.314809594889023,1818,0,7070.87345658319,1,98117,755021
114,3,3.0,1819,0,9549.99242632349,1,98112,671490
210,3,1.0,2850,0,6356.952473008357,1,98199,1023039
283,3,2.5,1797,0,3476.070667860637,1,98119,702531
228,2,1.7287734981429097,1363,0,0.3377976082908417,0,98105,752733
13,3,3.5,2700,0,4042.812720161699,1,98118,2161045
96,3,2.5,1815,0,6559.649330294188,1,98186,692069
36,1,1.0,833,0,0.232310318214406,0,98112,493378
235,3,1.0,937,0,1662.9770660876927,1,98112,414074
11,3,1.0,2475,0,5475.116923000747,1,98199,1306923
253,2,2.0,1278,0,0.8252147208278772,0,98118,886023
212,2,2.0,1004,0,1832.5681201160016,1,98126,608125
147,4,3.090778587994396,2540,0,9139.094018067704,1,98136,874578
188,3,3.0,1000,0,906.0365724871332,1,98112,750909
278,3,2.0,1331,0,4947.58814656286,1,98199,625574
252,5,3.5,3054,0,3747.9741015584127,1,98104,2137630
5,2,2.0,1769,0,3418.813637884816,1,98117,690284
174,15,0.5,11010,0,0.23,0,98101,159000
270,4,2.5,2321,0,5000.047148043899,1,98103,896507
52,2,2.0,1546,0,1969.6427948220148,1,98103,776281
160,3,3.20406591872262,1644,0,5060.990523984341,1,98108,688988
298,4,3.5,2447,0,9415.208445532917,1,98117,1032154
75,4,4.317850919595624,2565,0,3958.846262648885,1,98116,1532278
151,3,2.0,2450,0,5037.048106968746,1,98125,902550
23,4,1.5,2689,0,4756.157272278997,1,98118,1952802
195,2,2.1389382104852217,1151,0,744.6953079875854,1,98103,665030
153,5,4.441232707921611,2346,0,7452.293938499903,1,98144,1053209
107,4,3.5,2999,0,4734.73602190585,1,98199,1754797
243,4,1.7238104279742146,2140,0,7124.793063160962,1,98108,1030068
306,5,5.83283830402709,2779,0,7743.156928739115,1,98141,789046
162,4,2.0,1360,0,2557.842194794888,1,98125,752641
171,5,3.5,2271,0,2896.7326743499907,1,98105,792620
99,15,9.0,11010,0,0.23,0,98199,25000000
154,4,2.3541477491991545,2019,0,0.7764990190135261,0,98116,916288
255,4,2.5,2070,0,4128.465805579162,1,98105,924595
259,4,3.62465642920482,2063,0,4291.258569149526,1,98106,1340890
129,3,3.5,2265,0,3628.3727229209167,1,98125,1304663
3,3,3.5,1552,0,2699.24812984009,1,98122,703066
41,3,2.0,2093,0,792.8043192105738,0,98197,707237
148,4,2.2756264160548936,1816,0,3841.9345726199135,1,98107,1014706
249,3,3.0,1744,0,3877.432878921728,1,98117,990010
224,4,2.5,1765,0,1413.0489769324272,1,98110,736437
194,3,2.5,1824,0,1396.1079357182978,1,98103,1194730
95,3,2.0,2173,0,6215.905395165026,1,98122,747822
271,1,1.0,718,0,4984.775124942442,1,98117,406071
149,3,1.5,1814,0,6793.043479034031,1,98199,847408
282,3,3.0,1350,0,984.313482981443,1,98117,681106
21,3,2.0,1215,0,1469.897432666127,1,98103,911885
63,2,1.9642090519044308,1096,0,1319.470777041682,1,98115,637481
241,4,2.5,3122,0,7071.3505256930985,1,98199,1216223
124,2,2.0,1364,0,3170.444073375673,1,98118,696393
190,2,2.0,840,0,750.101915354509,1,98102,810307
302,3,2.0,1977,0,1227.334537579148,1,98136,717933
180,3,2.0,1761,0,3725.172285228554,1,98105,991459
134,3,2.5,1298,0,2459.051859933321,1,98104,837725
