,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
250,28,4,123456,10,8,2,7,0,4,1,0,0,45,39,0
17,54,4,121532,12,9,2,7,0,4,1,0,0,60,39,1
278,48,4,221198,10,8,3,8,4,4,1,0,0,40,39,1
266,29,7,294821,9,13,4,10,1,4,1,0,0,32,39,0
225,48,4,151066,11,9,2,7,0,4,1,0,0,30,18,0
190,38,4,117821,10,12,2,11,1,4,0,0,0,50,39,0
437,59,5,156208,11,9,4,12,1,4,1,0,0,47,39,0
30,38,6,205661,12,10,2,9,0,4,1,0,0,45,39,0
132,59,4,134419,8,12,5,7,1,2,1,0,0,45,39,0
362,49,4,308135,8,6,2,11,4,2,0,0,0,38,19,0
146,48,4,206734,11,9,5,9,1,2,0,0,0,50,27,0
294,45,4,292151,9,13,4,11,3,2,1,0,0,40,39,0
331,41,5,98765,10,14,2,7,0,4,1,0,0,55,39,0
189,57,2,270491,14,14,2,10,0,4,1,0,1802,40,39,1
157,31,4,55555,11,9,4,1,3,0,0,0,0,40,39,0
289,31,4,234567,13,12,2,9,2,4,1,0,0,40,39,0
356,45,4,282882,11,9,4,12,4,2,0,0,0,40,39,0
308,34,4,167540,15,10,0,4,4,4,0,5000,0,60,39,0
279,31,4,281047,14,12,1,11,5,4,0,2000,0,35,12,0
222,52,4,123854,9,13,2,10,1,4,0,15024,0,40,39,1
287,39,4,98765,12,11,2,3,1,4,0,0,0,45,39,0
293,32,4,175421,11,9,4,8,1,4,0,0,0,50,39,0
448,25,4,130987,9,13,4,4,1,4,1,0,0,40,39,0
76,47,4,263191,11,10,4,3,4,4,0,0,0,58,39,0
430,38,4,48219,10,8,3,9,1,4,1,0,0,42,39,0
58,54,4,311209,13,1,4,8,1,4,0,0,0,16,8,0
461,51,6,402011,9,12,2,11,1,4,0,0,0,38,39,1
281,58,7,98765,12,11,1,2,4,4,0,0,0,45,39,1
197,32,4,104580,9,11,2,4,0,4,0,0,0,40,39,1
474,27,7,108765,16,10,4,11,2,4,0,0,0,50,39,0
171,25,4,298173,13,11,4,5,3,4,0,0,0,30,39,0
96,50,6,305982,10,12,2,3,0,4,1,0,0,52,39,1
368,47,4,235899,10,8,2,5,1,1,0,0,0,45,40,0
491,39,7,296567,14,11,2,9,5,4,0,0,0,38,39,0
210,38,4,141357,12,11,2,7,0,4,1,0,0,40,39,1
249,50,4,231111,12,10,2,5,0,4,1,0,0,45,39,1
408,45,4,246718,9,13,2,5,0,4,1,15000,0,56,9,1
433,31,4,45781,11,9,4,7,1,4,1,0,0,40,39,0
50,41,4,201943,10,12,3,5,1,4,0,0,0,42,39,0
371,31,6,245678,15,10,4,1,3,4,0,0,0,50,39,0
348,24,6,181351,15,10,3,8,1,4,1,0,0,50,10,0
264,40,4,274211,12,14,2,4,0,4,1,0,0,52,7,1
390,53,2,123456,12,11,1,9,2,3,1,5000,0,42,38,1
49,70,4,250201,17,14,2,16,0,4,1,0,0,15,39,0
10,38,4,219814,12,10,2,10,4,4,1,0,0,42,39,0
486,38,4,221563,10,14,2,11,0,4,1,0,0,42,39,0
114,44,4,249487,11,9,2,3,0,3,1,0,0,41,26,0
152,42,4,54321,9,13,4,9,3,4,1,0,0,40,39,0
405,42,2,181231,13,14,2,11,5,4,0,4201,0,41,39,1
24,49,4,284671,11,9,3,7,4,4,0,0,0,45,39,0
369,38,4,276419,9,7,4,11,3,4,1,0,0,42,39,0
286,27,4,123456,10,8,4,5,0,4,1,0,0,40,39,0
365,25,4,299116,13,9,4,4,1,1,1,0,0,48,40,0
429,59,4,192695,11,9,2,14,0,4,1,0,1958,40,39,1
217,59,4,162391,9,13,2,10,0,4,1,0,1912,40,39,1
282,29,4,54321,9,7,2,6,0,4,1,0,0,30,39,0
431,25,4,69219,12,11,4,6,3,1,1,0,0,38,11,0
231,28,7,302813,14,11,4,2,3,2,1,0,0,35,23,0
446,34,4,279012,11,8,1,6,3,4,1,0,0,45,39,0
384,19,4,721712,1,7,4,9,3,4,1,0,0,18,39,0
19,42,4,275431,10,11,0,13,4,4,0,0,0,42,39,0
341,25,4,105125,11,9,2,1,0,4,1,0,0,30,39,0
284,35,4,76543,8,6,2,11,3,4,0,0,0,50,39,0
230,42,4,192201,10,12,4,6,1,4,0,0,0,45,39,0
7,35,6,261734,13,9,5,8,4,2,1,0,0,40,39,0
121,29,4,123456,12,8,1,11,0,4,0,0,0,35,39,0
185,52,6,208509,10,15,2,10,0,4,1,0,0,24,39,0
65,49,4,567890,7,10,4,8,2,4,1,0,0,40,26,1
329,40,4,202765,12,14,2,8,0,4,1,0,0,45,39,1
487,62,1,165421,7,12,2,13,0,2,1,0,0,40,39,0
303,29,4,129587,14,13,2,1,0,4,1,0,0,40,39,0
46,45,4,140201,9,13,2,8,0,4,1,0,0,70,39,1
175,18,0,145382,7,6,4,0,3,2,1,0,0,40,39,0
451,29,5,193475,10,7,1,11,3,3,0,0,0,42,39,0
421,42,4,201921,12,15,4,11,1,4,0,0,0,40,39,0
202,46,2,145678,8,13,0,10,1,1,1,0,0,48,39,1
334,51,4,345678,8,13,2,11,0,4,1,0,0,45,39,0
411,38,4,293479,10,12,1,5,1,4,0,0,0,35,39,0
330,58,3,123456,12,11,2,10,0,4,1,5000,0,48,39,0
381,41,4,421913,13,10,2,2,0,4,1,0,0,40,39,1
493,49,4,282927,11,10,2,5,0,4,1,0,0,41,39,1
273,40,4,229154,13,10,2,7,4,4,0,0,0,55,39,0
319,28,4,666666,9,13,4,10,3,4,0,0,0,42,39,0
74,50,4,228711,12,8,2,10,0,4,1,0,0,52,39,1
172,51,4,176542,8,12,2,11,5,1,0,0,0,45,36,1
105,19,4,294392,2,8,4,8,2,2,1,0,0,22,39,0
473,56,0,145632,13,9,2,3,0,4,1,0,0,40,39,1
370,51,4,201123,11,9,2,3,0,4,1,0,0,55,39,0
85,44,2,184982,12,14,0,10,4,4,0,0,0,40,39,0
274,45,4,175236,9,6,3,10,3,2,1,2500,0,40,39,1
179,56,6,29192,11,9,2,14,0,4,1,0,0,48,39,0
351,29,6,195623,9,13,0,14,1,4,1,0,1564,45,39,1
224,31,6,172395,1,7,4,8,1,1,1,0,0,50,39,0
160,38,4,123456,10,12,2,9,1,4,1,0,0,45,39,1
420,38,4,236114,10,12,2,9,1,4,1,0,0,45,39,0
215,30,4,115467,15,10,4,6,4,4,1,0,0,40,39,0
320,46,4,245678,14,11,2,9,0,4,1,0,0,50,39,1
6,59,2,204382,10,13,0,9,4,4,0,0,0,50,39,0
68,25,2,890123,15,9,4,1,1,4,0,0,0,25,26,0
3,53,4,167291,11,9,4,6,1,4,1,0,0,40,39,0
