,state_code,lat,lon,lat_zone,bird
2997,0,23.04074213745176,-124.47067956620197,1,7
1359,3,51.95603558027956,-126.4974417478301,1,0
877,11,21.65297633536855,-93.67912751940035,1,7
1665,11,70.83,-99.4155513331997,1,5
2644,11,26.130806066456294,-99.4155513331997,1,7
1886,11,70.83,-99.4155513331997,1,0
2090,11,70.83,-98.99919416105423,1,7
144,18,70.83,-99.4155513331997,1,7
2573,36,24.667150987910897,-91.74331344856444,1,7
2834,11,70.83,-99.4155513331997,1,7
3782,0,70.83,-99.4155513331997,1,7
3861,11,68.06601168890539,-96.39538351977494,1,4
2181,11,26.130806066456294,-99.4155513331997,1,7
241,36,70.83,-99.4155513331997,1,7
2058,11,70.83,-99.4155513331997,1,6
1264,36,70.83,-124.14981060794608,1,7
3741,18,70.83,-99.4155513331997,1,6
1783,3,70.36699376767298,-78.01224745615554,1,7
3511,18,70.83,-108.87813109617623,1,7
2603,11,70.83,-93.88348065240372,1,6
2883,18,25.365772270211068,-99.4155513331997,1,7
3109,18,70.83,-99.06171377649817,1,0
1294,36,70.83,-99.4155513331997,1,0
1542,3,70.83,-156.02823143314268,1,7
637,0,24.16978686816313,-95.6813667067764,1,7
2568,18,70.83,-99.4155513331997,1,0
1066,18,70.83,-126.4974417478301,1,5
1778,0,70.83,-90.19945875392156,1,0
3644,0,48.82616223468705,-99.4155513331997,1,6
2024,18,70.83,-99.4155513331997,1,7
3222,0,70.83,-94.66356131255831,1,6
3106,0,22.08566346531079,-162.01603133225882,1,0
4035,11,23.79718223075766,-99.4155513331997,1,7
212,0,61.69167427803506,-91.05830110267992,1,7
217,11,70.83,-93.66655155308749,1,6
3045,11,70.83,-99.4155513331997,1,5
3640,11,41.6844754605872,-167.75,1,7
1574,0,70.83,-108.87813109617623,1,6
245,3,46.26147194894988,-73.97626833391931,0,2
3434,0,70.83,-86.1633471895332,1,0
1349,0,21.820302401310816,-105.76998411288044,1,0
1692,2,59.85543557693489,-104.34586085951938,1,4
1443,18,26.130806066456294,-99.4155513331997,1,7
740,18,70.83,-98.16316519649644,1,7
1679,3,70.83,-99.4155513331997,1,7
3086,0,70.83,-99.4155513331997,1,5
2437,11,70.83,-99.4155513331997,1,4
1514,11,51.46713776718244,-99.4155513331997,1,0
2033,0,70.83,-98.52965876753764,1,7
1003,11,70.83,-132.3834433456429,1,7
3696,18,70.83,-99.40896211667932,1,6
1081,18,70.83,-99.4155513331997,1,6
3988,11,66.28012935115278,-92.18758500137491,1,7
2451,0,70.02500326786861,-96.05671717067564,1,2
1049,0,70.83,-99.4155513331997,1,7
3395,0,70.83,-98.81044723348288,1,7
442,3,70.83,-99.4155513331997,1,6
3176,11,70.83,-99.4155513331997,1,4
819,11,70.83,-99.4155513331997,1,5
2311,0,70.28242039368861,-99.4155513331997,1,7
2207,11,26.130806066456294,-108.87813109617623,1,3
2334,11,26.130806066456294,-99.4155513331997,1,7
2690,18,25.54449331876303,-108.2010871122722,1,0
2054,18,70.83,-100.02423477607675,1,0
3942,0,20.60592913236839,-156.36490229702812,1,0
1011,18,70.83,-99.4155513331997,1,7
457,11,70.83,-167.75,1,0
126,22,70.83,-98.73068887638728,1,7
2999,18,70.83,-99.4155513331997,1,4
1026,0,70.83,-99.4155513331997,1,6
2626,0,70.83,-99.4155513331997,1,6
1404,0,68.72925927923524,-76.21369904278806,0,7
1767,0,70.83,-83.23918128749733,1,7
911,36,70.83,-96.58126767712533,1,7
1662,0,22.65827401652618,-160.44297707240176,0,7
2048,0,70.83,-88.54623738942401,1,6
1938,11,70.83,-99.4155513331997,1,5
513,11,70.83,-99.4155513331997,1,5
628,11,70.83,-108.87813109617623,1,6
3189,1,19.84317234833977,-72.23310360785268,0,2
440,11,70.83,-99.4155513331997,1,7
461,34,21.43888272787841,-86.04416838931193,0,0
1952,0,70.83,-108.87813109617623,1,0
2116,11,64.94113374967702,-108.01426906041932,1,5
1971,11,47.48159745349421,-155.5631334727841,1,7
1028,0,70.83,-85.03155156196615,1,5
4010,11,70.83,-108.87813109617623,1,5
2504,23,70.83,-119.5255515130116,1,5
1313,11,70.83,-99.4155513331997,1,7
222,36,70.83,-99.4155513331997,1,0
1700,7,48.82045658508026,-78.80001275672691,1,0
3678,11,70.83,-108.87813109617623,1,3
2098,0,70.83,-99.4155513331997,1,1
1144,11,70.83,-96.91231471799117,1,7
1735,11,70.83,-99.4155513331997,1,5
327,0,70.70643449134805,-93.36579005119658,1,7
878,11,70.83,-99.4155513331997,1,2
1594,18,26.130806066456294,-99.4155513331997,1,3
3622,18,47.44461995978527,-72.52685361587808,1,2
2442,36,70.83,-99.4155513331997,1,7
