,state_code,lat,lon,lat_zone,bird
3796,0,70.83,-99.4155513331997,1,6
1565,22,70.83,-98.71330260847336,1,0
3000,13,66.88418628747915,-82.89819647153763,1,0
3532,18,70.83,-99.4155513331997,1,7
1790,0,70.83,-80.24393160011664,1,7
2651,11,64.57630283262378,-167.75,1,5
1600,36,70.83,-108.82443173704964,1,5
87,18,49.50474709551129,-94.43883595673891,1,6
1846,18,70.39243909267032,-108.87813109617623,1,7
521,11,70.83,-99.4155513331997,1,7
2380,11,25.34751456325633,-82.55276692385914,1,7
556,0,70.83,-99.4155513331997,1,6
659,0,70.83,-90.09421350418266,1,6
786,3,70.83,-99.4155513331997,1,6
2393,0,41.58590755974876,-89.93672427780623,1,7
111,0,70.83,-85.98922587906576,1,7
327,18,70.83,-83.97302750105037,1,6
2071,0,70.83,-83.21667995683097,1,6
3754,11,68.59435735274232,-154.74477221471554,0,7
1106,0,70.83,-132.601519492423,1,7
3627,11,70.83,-99.4155513331997,1,4
3010,11,51.78349753662505,-95.72821692097769,1,0
2305,11,70.83,-99.4155513331997,1,0
1347,0,70.83,-99.4155513331997,1,5
248,36,51.81448477455709,-99.4155513331997,1,7
3517,11,70.83,-99.4155513331997,1,7
246,11,70.83,-108.87813109617623,1,4
2410,0,62.535835909129446,-116.24396121302485,1,7
3665,18,70.83,-99.4155513331997,1,5
1394,18,67.51127684675093,-103.39580871071507,1,0
352,0,24.66540584819489,-99.4155513331997,1,5
1252,11,70.83,-83.97302750105037,1,5
1698,18,38.18169847547183,-147.39128631805468,0,0
1860,0,70.33920204096374,-80.80604090240666,1,0
3271,11,70.83,-99.4155513331997,1,7
1506,11,24.90156300780885,-99.4155513331997,1,4
3066,0,23.217784306351067,-88.03463570456987,1,7
430,11,70.67736224089754,-97.62756174276976,1,7
3353,18,70.83,-99.4155513331997,1,5
1751,18,25.644538671618815,-108.87813109617623,1,7
3160,18,70.83,-99.4155513331997,1,4
130,11,70.83,-99.4155513331997,1,6
24,0,41.65157034282,-80.01633367691205,1,7
3875,0,70.83,-99.4155513331997,1,5
1463,11,41.08818704733389,-92.4862096937517,1,6
2421,11,43.46117511829075,-99.4155513331997,1,7
1055,11,70.83,-99.4155513331997,1,6
3576,0,21.722878604259638,-108.75254691752934,0,7
2194,11,70.83,-99.4155513331997,1,5
1206,22,43.05702980690732,-151.11397865131727,0,7
3422,0,70.83,-108.87813109617623,1,4
3937,18,70.83,-99.4155513331997,1,5
2407,18,70.83,-99.4155513331997,1,6
405,0,70.83,-81.89667918723302,0,2
2974,18,70.83,-94.27379693752071,1,7
3642,0,65.49910910589163,-89.61653849025852,1,5
1058,36,24.716733445764863,-102.9522811635099,1,7
649,18,70.83,-108.87813109617623,1,6
2279,3,70.83,-99.4155513331997,1,7
2689,11,24.679379553586703,-95.28742614192046,1,7
3157,36,70.83,-99.31735346960816,1,7
153,36,70.83,-135.1767496302014,1,1
343,0,21.12496055507485,-89.10352227251006,1,0
2683,18,70.83,-103.83400959184408,1,0
1118,3,70.53807722816583,-85.0693021060703,1,7
830,18,23.957942081767666,-124.58879708987146,1,0
2476,36,70.83,-79.85938089461614,1,7
1817,18,70.83,-99.4155513331997,1,5
3528,11,70.83,-99.4155513331997,1,7
2463,3,70.83,-98.9176167956551,1,1
1737,0,70.83,-99.4155513331997,1,6
983,11,23.097838206763843,-83.97302750105037,1,6
538,0,48.7715272998412,-95.16039102386895,1,1
2280,0,70.83,-99.4155513331997,1,7
1184,11,46.9260250400132,-85.11307863403269,1,2
1015,18,21.50102435241029,-91.09358889349762,1,3
3531,0,68.18427807811504,-83.97302750105037,1,7
4009,18,70.83,-99.4155513331997,1,7
3562,0,68.75730926695162,-108.87813109617623,1,5
1785,0,49.31053080740524,-89.81036846753055,1,7
901,0,70.83,-90.6525727160492,0,7
3276,3,43.99672597540854,-73.74781994402073,1,7
1426,41,64.2606818015831,-87.78355704147135,1,0
1583,11,70.83,-99.4155513331997,1,5
3385,11,70.83,-90.82726700186625,1,7
814,18,67.50118408500141,-97.0590100999141,1,6
3604,11,70.83,-108.87813109617623,1,5
4078,18,26.130806066456294,-99.4155513331997,1,7
1567,11,70.83,-99.05365736390792,1,7
3643,0,70.83,-99.4155513331997,1,7
550,0,70.83,-99.4155513331997,1,6
1119,0,70.83,-99.4155513331997,1,6
2197,11,70.83,-99.4155513331997,1,7
469,17,64.64018727016874,-73.27495059123441,1,1
435,43,69.09182832972597,-118.52709233615344,1,7
2647,13,56.66389701684954,-131.81601763941845,0,0
965,0,70.83,-99.4155513331997,1,4
36,0,70.83,-166.3060569690972,1,7
1210,0,70.83,-167.75,1,5
720,0,70.83,-99.4155513331997,1,7
