,state_code,lat,lon,lat_zone,bird
2444,11,70.83,-99.4155513331997,1,7
2548,18,70.83,-97.8528621804658,1,5
1548,11,70.83,-99.4155513331997,1,7
1679,0,70.83,-108.87813109617623,1,7
3020,11,70.83,-93.88825404263235,1,7
3971,0,70.83,-101.77281576137828,1,0
3910,18,70.83,-93.7020244148506,1,7
641,0,70.83,-108.87813109617623,1,5
1480,0,70.83,-83.97302750105037,1,5
2519,41,60.45966440139837,-72.64347440967616,1,7
2207,11,70.83,-108.87813109617623,1,5
1664,36,22.827777048982544,-166.30974263882322,1,0
760,11,70.83,-99.4155513331997,1,0
2753,11,44.17009205859735,-163.13740114544908,0,7
2216,18,23.89641567930157,-108.87813109617623,1,6
523,11,70.83,-95.20609524018272,1,7
1621,11,24.442896513344557,-126.19984350441464,1,7
895,18,70.83,-99.4155513331997,1,6
625,3,70.83,-99.4155513331997,1,0
2010,18,70.83,-99.4155513331997,1,6
1410,0,70.83,-99.4155513331997,1,7
2634,3,70.83,-99.4155513331997,1,8
2673,11,70.83,-99.4155513331997,1,7
3091,11,70.83,-99.4155513331997,1,6
2901,47,21.898078079048872,-91.195125337051,0,8
364,18,70.83,-99.4155513331997,1,6
3427,0,70.83,-99.4155513331997,1,6
1643,11,70.44805341979554,-167.75,1,5
822,11,70.83,-99.4155513331997,1,6
1350,18,70.83,-98.77117841002868,1,0
1333,11,70.83,-102.20776287869562,1,0
3856,0,70.83,-99.4155513331997,1,5
1301,36,70.83,-97.72409545001504,1,7
3292,11,70.83,-126.4974417478301,1,7
1763,18,70.83,-92.7561758771287,1,7
677,18,70.83,-99.4155513331997,1,5
3803,18,52.0296889148036,-93.88773899677584,1,7
507,0,70.83,-119.6633502594432,1,7
3543,18,50.14480784302903,-93.08233893509733,0,7
1009,16,66.11213289378935,-143.10567786314425,1,2
2487,11,70.83,-97.2775612250362,1,2
358,18,70.83,-95.91573784982306,1,2
1192,0,70.83,-99.4155513331997,1,6
2783,0,70.83,-99.4155513331997,1,3
1873,36,40.22597143372646,-167.75,1,0
4040,11,70.83,-99.4155513331997,1,7
3807,0,23.787429938267337,-162.5533472691523,1,7
646,0,24.69633268905669,-120.15751303178163,1,7
944,11,70.83,-99.4155513331997,1,7
2349,11,70.83,-89.76710672210882,1,7
1593,18,70.83,-99.4155513331997,1,6
1178,11,26.130806066456294,-99.4155513331997,1,6
3526,11,69.36343853958527,-95.24303188205484,1,0
2726,18,70.83,-126.4974417478301,1,7
223,0,70.83,-132.2804811940935,1,7
1720,36,70.83,-99.4155513331997,1,0
304,18,70.83,-99.4155513331997,1,6
2727,11,45.11290068020691,-108.63618663320077,1,7
739,18,70.83,-166.7796394769096,1,7
193,11,70.83,-99.4155513331997,1,5
3858,39,68.63347923976468,-154.19633548842418,1,7
528,18,70.83,-88.71627203747151,1,5
8,0,70.83,-99.4155513331997,1,6
2456,3,70.83,-99.4155513331997,1,7
882,11,69.2729472150844,-87.38444350050447,1,7
1597,11,70.83,-99.4155513331997,1,4
1701,9,44.85060518651905,-98.60129554605984,1,4
294,18,70.83,-167.75,1,7
2584,11,70.83,-99.4155513331997,1,5
1143,50,19.969781343110007,-131.81601763941845,0,3
572,0,67.37710951845477,-80.60536530477846,1,7
636,3,70.83,-99.4155513331997,1,0
2486,11,70.83,-97.12542257729208,1,0
1804,3,40.26211447490723,-114.9377245325069,1,5
1656,36,70.83,-99.4155513331997,1,7
1609,0,70.83,-99.4155513331997,1,5
328,3,70.83,-99.4155513331997,1,0
238,11,70.83,-99.4155513331997,1,0
2674,18,70.83,-95.1701599957386,1,7
1023,11,52.37361768348939,-99.4155513331997,1,7
361,0,70.83,-99.4155513331997,1,7
2097,3,23.297931360076696,-126.01830898003178,1,7
121,0,24.809085638125435,-126.4974417478301,1,7
4066,18,70.83,-99.4155513331997,1,0
1983,0,70.45641088320298,-89.60647139762716,1,7
3047,0,52.37361768348939,-99.4155513331997,1,7
587,11,70.83,-99.4155513331997,1,4
526,0,63.522094388047954,-148.08154315143057,0,4
2151,0,64.8930078891264,-109.12333168481295,1,0
228,18,70.83,-99.4155513331997,1,7
1063,11,70.83,-99.4155513331997,1,5
3163,11,70.83,-99.4155513331997,1,6
1491,0,70.83,-99.4155513331997,1,5
1627,11,70.83,-126.4974417478301,1,6
2786,18,70.83,-90.26344977848936,1,7
3264,36,70.83,-90.83014346451284,1,1
2895,0,70.83,-98.28693165800576,1,7
3965,0,70.83,-99.4155513331997,1,4
880,44,34.065721496064825,-77.19327063467152,1,7
2504,11,70.83,-167.75,1,5
