,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
76,7,1.0026703992570374,250,0,0.23,0,98101,159000
96,7,1.0026703992570374,250,0,2972.1993346950658,1,98101,159000
200,7,1.0026703992570374,250,0,1257.080257877347,1,98101,949748
179,7,1.0026703992570374,250,0,2367.9497855054,0,98101,159000
21,7,1.0026703992570374,250,0,565.2191462172786,1,98101,159000
207,7,1.0026703992570374,250,0,4113.351126005633,0,98101,159000
271,7,1.0026703992570374,250,0,8069.957045778134,1,98101,159000
7,4,1.0026703992570374,250,0,0.23,0,98101,159000
304,7,1.0026703992570374,250,0,3546.7276937840165,1,98101,159000
221,7,1.0026703992570374,250,0,8795.254496301508,1,98101,159000
302,7,1.0026703992570374,250,0,9998.0,1,98101,159000
64,7,1.0026703992570374,250,0,1149.3575488704373,1,98101,159000
26,7,1.0026703992570374,250,0,1243.894825211068,1,98101,159000
246,7,1.0026703992570374,250,0,9998.0,1,98101,159000
237,7,1.0026703992570374,250,0,0.23,1,98101,159000
209,7,1.0026703992570374,250,0,953.752630409302,1,98101,159000
159,7,1.0026703992570374,250,0,598.7263009831163,1,98101,159000
215,7,1.0026703992570374,250,0,590.9570638968444,0,98101,159000
103,7,1.0026703992570374,250,0,2563.1628559725145,0,98101,159000
217,7,1.0026703992570374,250,0,2684.8571355614195,0,98101,159000
22,7,1.0026703992570374,250,0,0.23,1,98101,159000
127,7,1.0026703992570374,250,0,5958.890222568271,1,98101,159000
5,7,1.0026703992570374,250,0,0.23,1,98101,159000
48,7,1.0026703992570374,250,0,4828.889331183942,0,98101,159000
283,7,1.0026703992570374,250,0,830.7849669362131,1,98101,159000
282,7,1.0026703992570374,250,0,1474.758900146248,1,98101,159000
138,6,1.0026703992570374,250,0,0.23,1,98101,159000
190,7,1.0026703992570374,250,0,4014.496033152573,1,98101,159000
126,7,1.0026703992570374,250,0,793.9867448470982,0,98101,159000
284,7,1.0026703992570374,250,0,3620.4143264909903,0,98101,159000
52,7,1.0026703992570374,250,0,4676.224734091696,1,98101,159000
47,7,1.0026703992570374,250,0,5210.4530654100245,1,98101,159000
247,7,1.0026703992570374,250,0,4535.56970009331,1,98101,159000
224,7,1.0026703992570374,250,0,934.3728412110336,1,98101,159000
317,7,1.0026703992570374,250,0,6612.485513607401,0,98101,159000
170,7,1.0026703992570374,250,0,4728.277922550452,1,98101,159000
73,7,1.0026703992570374,250,0,1729.5743784750002,0,98101,159000
255,4,1.0026703992570374,250,0,1172.7087264418433,1,98101,159000
199,7,0.863305338283928,250,0,5428.350829988834,0,98101,159000
18,7,1.0026703992570374,250,0,9212.49202632061,1,98101,159000
142,7,1.0026703992570374,250,0,1373.6666759538289,1,98101,159000
289,7,1.0026703992570374,250,0,1859.72716993484,0,98101,159000
315,7,1.0026703992570374,250,0,3655.3920027925215,1,98101,159000
102,7,1.0026703992570374,250,0,1145.3905559671125,1,98101,159000
141,7,1.0026703992570374,250,0,4896.494750007803,0,98101,159000
290,7,1.0026703992570374,250,0,4481.377627185262,0,98101,1199714
14,7,1.0026703992570374,250,0,8138.500327623829,1,98101,159000
281,7,1.0026703992570374,250,0,2173.9993544407066,1,98101,159000
212,7,1.0026703992570374,250,0,0.23,0,98101,159000
145,7,1.0026703992570374,250,0,8042.564477906948,0,98101,159000
50,7,1.0026703992570374,250,0,1587.392814090268,0,98101,159000
243,7,1.0026703992570374,250,0,0.23,1,98101,159000
303,7,1.0026703992570374,250,0,0.23,0,98101,159000
270,7,1.0026703992570374,250,0,1745.9547205765912,1,98101,159000
197,7,1.0026703992570374,250,0,0.23,0,98101,159000
229,7,1.0026703992570374,250,0,0.23,0,98101,159000
327,7,1.0026703992570374,250,0,2040.3650252990496,0,98101,159000
325,7,1.0026703992570374,250,0,5900.923918305771,1,98101,159000
69,7,1.0026703992570374,250,0,2570.645410749908,0,98101,159000
169,7,1.0026703992570374,250,0,3948.0699025998742,1,98101,159000
121,7,1.0026703992570374,250,0,1548.525465285737,1,98101,159000
91,7,1.0026703992570374,250,0,1979.6674942733991,1,98101,159000
228,7,1.0026703992570374,250,0,0.23,1,98101,159000
244,7,1.0026703992570374,250,0,725.5984440110865,0,98101,159000
65,7,1.0026703992570374,250,0,2358.551131480135,1,98101,159000
206,7,1.0026703992570374,250,0,6109.959264118597,1,98101,159000
133,7,1.0026703992570374,250,0,0.23,1,98101,159000
158,7,1.0026703992570374,250,0,8510.640988547912,1,98101,159000
187,7,1.0026703992570374,250,0,7238.614765138904,1,98101,159000
183,7,1.0026703992570374,250,0,1072.8399080138893,1,98101,159000
161,7,1.0026703992570374,250,0,1928.1816278211784,1,98101,159000
196,7,1.0026703992570374,250,0,0.23,1,98101,159000
75,7,1.0026703992570374,250,0,5026.200750100967,0,98101,159000
88,7,1.0026703992570374,250,0,2282.446990376314,1,98101,159000
95,7,1.0026703992570374,250,0,5115.355855053842,1,98101,159000
222,7,1.0026703992570374,250,0,770.8105720922995,1,98101,159000
173,7,1.0026703992570374,250,0,2653.0121195654,1,98101,159000
15,7,1.0026703992570374,250,0,0.23,0,98101,159000
157,7,1.0026703992570374,250,0,5968.65728208189,1,98101,159000
140,7,1.0026703992570374,250,0,2090.2720035254933,1,98101,159000
274,7,1.0026703992570374,250,0,0.23,1,98101,159000
66,7,1.0026703992570374,250,0,1478.430908186604,1,98101,159000
154,7,1.0026703992570374,250,0,392.3899243724745,0,98101,159000
27,7,1.0026703992570374,250,0,2746.70367495508,0,98101,159000
92,4,1.0026703992570374,250,0,9017.16190612034,1,98101,159000
188,7,1.0026703992570374,250,0,0.23,0,98101,159000
202,7,1.0026703992570374,250,0,0.23,0,98101,159000
160,7,1.0026703992570374,250,0,132.2210894025152,1,98101,159000
293,7,1.0026703992570374,250,0,4025.60273418792,1,98101,159000
321,7,1.0026703992570374,250,0,5298.648818377538,1,98101,159000
110,7,1.0026703992570374,250,0,3725.5233589112754,1,98101,159000
67,7,1.0026703992570374,250,0,9998.0,1,98101,159000
106,7,1.0026703992570374,250,0,0.23,1,98101,159000
262,7,1.0026703992570374,250,0,1850.951858647052,1,98101,159000
275,7,1.0026703992570374,250,0,5557.861394470522,1,98101,159000
148,7,1.0026703992570374,250,0,0.23,0,98101,159000
277,7,1.0026703992570374,250,0,2959.908787123565,1,98101,159000
32,7,1.0026703992570374,250,0,5518.109416667441,1,98101,159000
143,7,1.0026703992570374,250,0,0.23,1,98101,159000
99,7,1.0026703992570374,250,0,2916.835706286822,1,98101,159000
