,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
53,7,1.0026703992570374,250,0,5473.4182331565935,0,98101,159000
144,7,1.0026703992570374,250,0,8181.802542673944,1,98101,159000
324,7,1.0026703992570374,250,0,7888.946389455757,0,98101,159000
64,7,1.0026703992570374,250,0,3180.831855897178,1,98101,159000
156,7,1.0026703992570374,250,0,2515.885045509409,1,98101,159000
328,7,1.0026703992570374,250,0,458.3193668363661,0,98101,159000
294,7,1.0026703992570374,250,0,522.0562838397368,0,98101,159000
33,7,1.0026703992570374,250,0,6773.274566864837,1,98101,159000
86,7,1.0026703992570374,250,0,9281.505460641058,1,98101,159000
168,7,1.0026703992570374,250,0,4433.693942708027,1,98101,159000
125,7,1.0026703992570374,250,0,3500.551329862095,1,98101,159000
147,7,1.0026703992570374,250,0,0.23,0,98101,159000
56,7,1.0026703992570374,250,0,1158.8198558103936,0,98101,159000
282,7,1.0026703992570374,250,0,8426.765005634967,1,98101,159000
303,7,1.0026703992570374,250,0,4465.884817060214,1,98101,159000
78,7,1.0026703992570374,250,0,5426.388985295878,1,98101,159000
57,7,1.0026703992570374,250,0,0.23,1,98101,159000
175,7,1.0026703992570374,250,0,23.1046908747021,0,98101,159000
209,7,1.0026703992570374,250,0,0.23,1,98101,159000
246,7,1.0026703992570374,250,0,6710.156271538774,1,98101,159000
45,7,1.0026703992570374,250,0,567.6740975051207,1,98101,159000
322,7,1.0026703992570374,250,0,9887.475347876762,1,98101,159000
51,7,1.0026703992570374,250,0,4026.757033399223,1,98101,159000
146,7,1.0026703992570374,250,0,9998.0,0,98101,159000
253,7,1.0026703992570374,250,0,9998.0,1,98101,159000
325,7,1.0026703992570374,250,0,0.23,0,98101,159000
46,7,1.0026703992570374,250,0,0.23,1,98101,159000
22,7,1.0026703992570374,250,0,8546.206525547403,0,98101,159000
4,7,1.0026703992570374,250,0,0.23,1,98101,159000
227,7,1.0026703992570374,250,0,0.23,1,98101,159000
200,7,1.0026703992570374,250,0,6298.30156408814,1,98101,159000
173,7,1.0026703992570374,250,0,740.918173584604,1,98101,159000
27,7,0.5,250,0,4804.67533916787,1,98101,159000
264,7,1.0026703992570374,250,0,2160.96888254313,1,98101,159000
223,7,1.0026703992570374,250,0,3984.4258101897135,1,98101,159000
135,7,1.0026703992570374,250,0,0.23,0,98101,159000
113,7,1.0026703992570374,250,0,35.77862109095486,1,98101,159000
318,7,1.0026703992570374,250,0,6037.357824069764,1,98101,159000
301,7,1.0026703992570374,250,0,1690.5510718897162,1,98101,159000
268,7,1.0026703992570374,250,0,2086.582413605888,1,98101,159000
316,7,1.0026703992570374,250,0,9998.0,1,98101,159000
228,7,1.0026703992570374,250,0,7385.69765496593,1,98101,159000
169,7,1.0026703992570374,250,0,2536.666475557534,1,98101,2823853
225,7,1.0026703992570374,250,0,6972.477909945764,1,98101,159000
235,7,1.0026703992570374,250,0,3168.8030829722857,0,98101,159000
211,7,1.0026703992570374,250,0,3975.334676256143,1,98101,159000
15,7,1.0026703992570374,250,0,604.8345470863462,1,98101,159000
150,7,1.0026703992570374,250,0,4263.205756225093,0,98101,159000
280,7,1.0026703992570374,250,0,2752.5170907699903,1,98101,159000
65,7,1.0026703992570374,250,0,9910.800641014828,1,98101,159000
206,7,1.0026703992570374,250,0,0.23,1,98101,159000
194,7,1.0026703992570374,250,0,2026.874840059108,1,98101,159000
31,7,1.0026703992570374,250,0,5367.980842861801,0,98101,159000
134,7,1.0026703992570374,250,0,6010.285637109352,1,98101,389493
213,7,1.0026703992570374,250,0,4535.152618846661,1,98101,159000
37,7,1.0026703992570374,250,0,7505.676398966553,0,98101,159000
161,7,1.0026703992570374,250,0,3827.768335760803,0,98101,159000
171,5,1.0026703992570374,250,0,3417.8779963283896,0,98101,628784
