,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
188,7,1.0026703992570374,250,0,5413.127852871718,0,98101,159000
181,7,1.0026703992570374,250,0,4620.451350219825,1,98101,159000
190,7,1.0026703992570374,250,0,5239.304847861355,1,98101,159000
183,7,1.0026703992570374,250,0,0.23,0,98101,159000
152,7,1.0026703992570374,250,0,123.8189627735444,1,98101,159000
30,7,1.0026703992570374,250,0,5558.279289693061,0,98101,159000
137,7,1.0026703992570374,250,0,9476.09193246713,1,98101,159000
287,7,1.0026703992570374,250,0,0.23,0,98101,159000
191,7,1.0026703992570374,250,0,6301.4954426900085,0,98101,159000
219,7,1.0026703992570374,250,0,0.23,1,98107,159000
93,7,1.0026703992570374,250,0,7192.910395449753,1,98101,159000
226,7,1.0026703992570374,250,0,3860.1354358934345,1,98101,159000
51,7,1.0026703992570374,250,0,5901.4298736619,0,98101,159000
267,7,1.0026703992570374,250,0,4547.78723402737,1,98101,159000
295,7,1.0026703992570374,250,0,1399.1633311792448,0,98101,159000
99,7,1.0026703992570374,250,0,10.957565855230769,1,98101,159000
280,7,1.0026703992570374,250,0,9215.530435527258,1,98101,159000
321,7,1.0026703992570374,250,0,1711.205547333595,0,98101,159000
222,7,1.0026703992570374,250,0,0.23,1,98101,159000
253,7,1.0026703992570374,250,0,8328.978500331867,0,98101,159000
298,7,1.0026703992570374,250,0,8430.005932043347,1,98101,159000
89,7,1.0026703992570374,250,0,9998.0,1,98101,159000
238,7,1.0026703992570374,250,0,87.63911881579554,1,98101,159000
50,7,1.0026703992570374,250,0,659.0627523034332,1,98101,159000
120,7,1.0026703992570374,250,0,1194.7155599712903,1,98101,222211
101,7,1.0026703992570374,250,0,2940.0880671850373,0,98101,159000
123,7,1.0026703992570374,250,0,37.46294207263247,1,98101,159000
319,7,1.0026703992570374,250,0,0.23,1,98101,159000
12,7,1.0026703992570374,250,0,7012.5346403225085,1,98101,159000
259,7,1.0026703992570374,250,0,3669.888595133675,0,98101,159000
70,7,1.0026703992570374,250,0,8531.009270068447,1,98101,159000
103,7,1.0026703992570374,250,0,1911.615528275629,1,98101,159000
142,7,1.0026703992570374,250,0,5701.689957673498,1,98101,159000
119,7,1.0026703992570374,250,0,605.2661088833283,1,98101,159000
36,7,1.0026703992570374,250,0,9998.0,0,98101,159000
212,7,1.0026703992570374,250,0,8517.4158726855,1,98101,159000
40,7,1.0026703992570374,250,0,5063.036496478665,1,98101,159000
27,7,1.0026703992570374,250,0,700.3215622762932,1,98101,159000
228,7,1.0026703992570374,250,0,0.23,1,98101,159000
2,7,1.0026703992570374,250,0,6988.775009648901,1,98120,159000
4,7,1.0026703992570374,250,0,3037.4745033376157,1,98101,159000
199,7,1.0026703992570374,250,0,4682.705370019231,0,98101,159000
189,7,1.0026703992570374,250,0,7149.16993577982,1,98101,159000
285,7,1.0026703992570374,250,0,5011.774248393384,1,98101,159000
194,7,1.0026703992570374,250,0,0.23,0,98101,159000
73,7,1.0026703992570374,250,0,0.23,1,98101,159000
122,7,1.0026703992570374,250,0,5976.775877620663,1,98101,159000
129,7,1.0026703992570374,250,0,7665.536705732136,1,98101,159000
210,7,1.0026703992570374,250,0,245.710166417824,1,98101,159000
